taxonomy_id	name	rank	lineage	SRR13439799_k2_pluspf.kraken2.kraken2.report	SRR13439802_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc1DNA_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc1RNA_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc2DNA_k2_pluspf.kraken2.kraken2.report	SRR13439790_k2_pluspf.kraken2.kraken2.report	SRR13439813_k2_pluspf.kraken2.kraken2.report
1754	Thermoanaerobacter	genus	Bacteria;Terrabacteria group;Bacillota;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter	1	0	0	0	0	0	0
1798711	Cyanobacteriota/Melainabacteria group	clade	Bacteria;Terrabacteria group	0	0	0	0	0	0	0
1117	Cyanobacteriota	phylum	Bacteria;Terrabacteria group;Cyanobacteriota	0	1	1	1	1	0	0
3028117	Cyanophyceae	class	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae	0	2	2	2	2	0	6
1161	Nostocales	order	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales	0	2	2	2	2	0	6
1162	Nostocaceae	family	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae	0	0	0	0	0	0	1
1177	Nostoc	genus	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc	0	0	0	0	0	0	3
1306274	Nostoc flagelliforme	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc flagelliforme	0	0	0	0	0	0	0
2038116	Nostoc flagelliforme CCNUN1	strain	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc flagelliforme;Nostoc flagelliforme CCNUN1	1	0	0	0	0	0	0
1783257	PVC group	clade	Bacteria;PVC group	0	0	0	0	0	0	2
204428	Chlamydiota	phylum	Bacteria;PVC group;Chlamydiota	0	0	0	0	0	0	0
204429	Chlamydiia	class	Bacteria;PVC group;Chlamydiota;Chlamydiia	0	0	0	0	0	0	1
51291	Chlamydiales	order	Bacteria;PVC group;Chlamydiota;Chlamydiia;Chlamydiales	0	0	0	0	0	0	0
809	Chlamydiaceae	family	Bacteria;PVC group;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae	0	0	0	0	0	0	0
1113537	Chlamydia/Chlamydophila group	no rank	Bacteria;PVC group;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae	0	0	0	0	0	0	0
810	Chlamydia	genus	Bacteria;PVC group;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia	0	0	0	0	0	0	0
1967783	Chlamydia poikilotherma	species	Bacteria;PVC group;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia poikilotherma	1	0	0	0	0	0	0
1963360	Parachlamydiales	order	Bacteria;PVC group;Chlamydiota;Chlamydiia;Parachlamydiales	0	0	0	0	0	0	0
92713	Parachlamydiaceae	family	Bacteria;PVC group;Chlamydiota;Chlamydiia;Parachlamydiales;Parachlamydiaceae	0	0	0	0	0	0	2
83551	Parachlamydia	genus	Bacteria;PVC group;Chlamydiota;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Parachlamydia	0	0	0	0	0	0	0
83552	Parachlamydia acanthamoebae	species	Bacteria;PVC group;Chlamydiota;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Parachlamydia;Parachlamydia acanthamoebae	0	0	0	0	0	0	0
765952	Parachlamydia acanthamoebae UV-7	strain	Bacteria;PVC group;Chlamydiota;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Parachlamydia;Parachlamydia acanthamoebae;Parachlamydia acanthamoebae UV-7	1	0	0	0	0	0	0
29547	Campylobacterota	phylum	Bacteria;Campylobacterota	0	0	0	0	0	0	0
3031852	Epsilonproteobacteria	class	Bacteria;Campylobacterota;Epsilonproteobacteria	0	0	0	0	0	0	0
213849	Campylobacterales	order	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales	0	0	0	0	0	6	0
72294	Campylobacteraceae	family	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae	0	0	0	0	0	0	0
194	Campylobacter	genus	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	0	0	0	0	0	77	3
197	Campylobacter jejuni	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter jejuni	1	0	0	0	0	0	0
203691	Spirochaetota	phylum	Bacteria;Spirochaetota	0	0	0	0	0	0	0
203692	Spirochaetia	class	Bacteria;Spirochaetota;Spirochaetia	0	0	0	0	0	1	0
136	Spirochaetales	order	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales	0	0	0	0	0	1	0
1643685	Borreliaceae	family	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae	0	0	0	0	0	0	0
138	Borrelia	genus	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia	0	0	0	0	0	0	0
47466	Borrelia miyamotoi	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia miyamotoi	1	0	0	0	0	0	0
2157	Archaea	superkingdom	Archaea	0	0	0	0	0	0	0
1783275	Thermoproteati	kingdom	Archaea;Thermoproteati	0	0	0	0	0	0	0
651137	Nitrososphaerota	phylum	Archaea;Thermoproteati;Nitrososphaerota	0	0	0	0	0	0	0
1643678	Nitrososphaeria	class	Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria	0	0	0	0	0	0	0
1033996	Nitrososphaerales	order	Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales	0	0	0	0	0	0	0
1033997	Nitrososphaeraceae	family	Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae	0	1	1	1	1	0	0
1826864	Candidatus Nitrosocosmicus	genus	Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus	0	0	0	0	0	0	0
1826872	Candidatus Nitrosocosmicus hydrocola	species	Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrosocosmicus hydrocola	1	0	0	0	0	0	1
10239	Viruses	superkingdom	Viruses	0	0	0	0	0	0	0
2559587	Riboviria	clade	Viruses;Riboviria	0	0	0	0	0	0	0
2732396	Orthornavirae	kingdom	Viruses;Riboviria;Orthornavirae	0	0	0	0	0	0	0
2497569	Negarnaviricota	phylum	Viruses;Riboviria;Orthornavirae;Negarnaviricota	0	0	0	0	0	0	0
2497571	Polyploviricotina	subphylum	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina	0	0	0	0	0	0	0
2497577	Insthoviricetes	class	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes	0	0	0	0	0	0	0
2499411	Articulavirales	order	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales	0	0	0	0	0	0	0
11308	Orthomyxoviridae	family	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae	0	0	0	0	0	0	0
197911	Alphainfluenzavirus	genus	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus	0	0	0	0	0	0	0
2955291	Alphainfluenzavirus influenzae	species	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae	0	0	0	0	0	0	0
11320	Influenza A virus	no rank	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae	0	0	0	0	0	0	0
114727	H1N1 subtype	serotype	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;H1N1 subtype	0	0	0	0	0	0	0
211044	Influenza A virus (A/Puerto Rico/8/1934(H1N1))	no rank	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;H1N1 subtype	13	0	0	0	0	0	0
147545	Eurotiomycetes	class	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes	0	0	0	0	0	0	0
451871	Eurotiomycetidae	subclass	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae	0	0	0	0	0	0	0
5042	Eurotiales	order	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales	0	166	166	166	166	0	2
1131492	Aspergillaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae	0	379	379	379	379	2	0
5052	Aspergillus	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus	0	286	286	286	286	4	0
182096	Aspergillus chevalieri	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Aspergillus;Aspergillus chevalieri	0	1340	1340	1340	1340	7	6
1069201	Aspergillus luchuensis	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus luchuensis	0	229	229	229	229	6	3
2720872	Aspergillus subgen. Fumigati	subgenus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Fumigati	0	0	0	0	0	0	0
746128	Aspergillus fumigatus	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Fumigati;Aspergillus fumigatus	0	0	0	0	0	0	0
330879	Aspergillus fumigatus Af293	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Fumigati;Aspergillus fumigatus;Aspergillus fumigatus Af293	0	113	113	113	113	1	1
2720871	Aspergillus subgen. Circumdati	subgenus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati	0	29	29	29	29	1	3
5062	Aspergillus oryzae	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus oryzae	0	0	0	0	0	0	0
510516	Aspergillus oryzae RIB40	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus oryzae;Aspergillus oryzae RIB40	0	24	24	24	24	1	2
5059	Aspergillus flavus	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus flavus	0	0	0	0	0	0	0
332952	Aspergillus flavus NRRL3357	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus flavus;Aspergillus flavus NRRL3357	0	1	1	1	1	0	0
1220207	Aspergillus puulaauensis	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus puulaauensis	0	18	18	18	18	0	46
2720870	Aspergillus subgen. Nidulantes	subgenus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Nidulantes	0	0	0	0	0	0	0
162425	Aspergillus nidulans	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Nidulantes;Aspergillus nidulans	0	0	0	0	0	0	0
227321	Aspergillus nidulans FGSC A4	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Nidulantes;Aspergillus nidulans;Aspergillus nidulans FGSC A4	0	1	1	1	1	0	3
5073	Penicillium	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Penicillium	0	0	0	0	0	0	0
69781	Penicillium oxalicum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Penicillium;Penicillium oxalicum	0	8	8	8	8	1	79
28568	Trichocomaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Trichocomaceae	0	0	0	0	0	0	0
5094	Talaromyces	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Trichocomaceae;Talaromyces	0	3	3	3	3	0	0
2752542	Talaromyces sect. Islandici	section	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces sect. Islandici	0	0	0	0	0	0	0
121627	Talaromyces rugulosus	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces sect. Islandici;Talaromyces rugulosus	0	5	5	5	5	0	32
2752537	Talaromyces sect. Talaromyces	section	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces sect. Talaromyces	0	0	0	0	0	0	0
37727	Talaromyces marneffei	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces sect. Talaromyces;Talaromyces marneffei	0	1	1	1	1	0	1
222543	Hypocreomycetidae	subclass	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae	0	2	2	2	2	0	8
5125	Hypocreales	order	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales	0	3	3	3	3	0	3
34397	Clavicipitaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Clavicipitaceae	0	0	0	0	0	0	0
124426	Ustilaginoidea	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Clavicipitaceae;Ustilaginoidea	0	0	0	0	0	0	0
1159556	Ustilaginoidea virens	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Clavicipitaceae;Ustilaginoidea;Ustilaginoidea virens	0	12	12	12	12	0	7
243023	Pochonia	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Clavicipitaceae;Pochonia	0	0	0	0	0	0	0
280754	Pochonia chlamydosporia	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Clavicipitaceae;Pochonia;Pochonia chlamydosporia	0	0	0	0	0	0	0
1380566	Pochonia chlamydosporia 170	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Clavicipitaceae;Pochonia;Pochonia chlamydosporia;Pochonia chlamydosporia 170	0	10	10	10	10	1	1
110618	Nectriaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae	0	0	0	0	0	0	0
5506	Fusarium	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium	0	1	1	1	1	0	20
569360	Fusarium sambucinum species complex	species group	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum species complex	0	0	0	0	0	0	10
56646	Fusarium venenatum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum species complex;Fusarium venenatum	0	5	5	5	5	0	1
36050	Fusarium poae	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum species complex;Fusarium poae	0	3	3	3	3	0	7
5518	Fusarium graminearum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum species complex;Fusarium graminearum	0	0	0	0	0	0	0
229533	Fusarium graminearum PH-1	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum species complex;Fusarium graminearum;Fusarium graminearum PH-1	0	2	2	2	2	1	8
101028	Fusarium pseudograminearum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum species complex;Fusarium pseudograminearum	0	0	0	0	0	0	0
1028729	Fusarium pseudograminearum CS3096	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum species complex;Fusarium pseudograminearum;Fusarium pseudograminearum CS3096	0	1	1	1	1	0	10
232080	Fusarium solani species complex	species group	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium solani species complex	0	0	0	0	0	0	8
1328300	Fusarium keratoplasticum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium solani species complex;Fusarium keratoplasticum	0	4	4	4	4	0	4
195108	Fusarium falciforme	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium solani species complex;Fusarium falciforme	0	2	2	2	2	1	2
171631	Fusarium oxysporum species complex	species group	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium oxysporum species complex	0	0	0	0	0	0	0
5507	Fusarium oxysporum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium oxysporum species complex;Fusarium oxysporum	0	0	0	0	0	0	0
59765	Fusarium oxysporum f. sp. lycopersici	forma specialis	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium oxysporum species complex;Fusarium oxysporum;Fusarium oxysporum f. sp. lycopersici	0	0	0	0	0	0	0
426428	Fusarium oxysporum f. sp. lycopersici 4287	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium oxysporum species complex;Fusarium oxysporum;Fusarium oxysporum f. sp. lycopersici;Fusarium oxysporum f. sp. lycopersici 4287	0	2	2	2	2	0	0
1042133	Fusarium musae	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium musae	0	1	1	1	1	0	0
474942	Ophiocordycipitaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae	0	0	0	0	0	0	0
98402	Drechmeria	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Drechmeria	0	0	0	0	0	0	0
98403	Drechmeria coniospora	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Drechmeria;Drechmeria coniospora	0	3	3	3	3	0	5
1052105	Purpureocillium	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Purpureocillium	0	0	0	0	0	0	0
2060973	Purpureocillium takamizusanense	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Purpureocillium;Purpureocillium takamizusanense	0	1	1	1	1	0	1
474943	Cordycipitaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae	0	0	0	0	0	0	0
150366	Akanthomyces	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Akanthomyces	0	0	0	0	0	0	0
2231603	Akanthomyces muscarius	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Akanthomyces;Akanthomyces muscarius	0	2	2	2	2	0	5
5129	Hypocreaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreaceae	0	0	0	0	0	0	0
5543	Trichoderma	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreaceae;Trichoderma	0	0	0	0	0	0	0
2034170	Trichoderma breve	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma breve	0	1	1	1	1	0	19
1028384	Glomerellales	order	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Glomerellales	0	0	0	0	0	0	0
681950	Glomerellaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae	0	0	0	0	0	0	0
5455	Colletotrichum	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae;Colletotrichum	0	0	0	0	0	0	5
2707350	Colletotrichum destructivum species complex	no rank	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae;Colletotrichum	0	0	0	0	0	0	0
80884	Colletotrichum higginsianum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum higginsianum	0	0	0	0	0	0	0
759273	Colletotrichum higginsianum IMI 349063	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum higginsianum;Colletotrichum higginsianum IMI 349063	0	6	6	6	6	2	7
2609811	Thermothielavioides	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Sordariomycetidae;Sordariales;Chaetomiaceae;Thermothielavioides	0	0	0	0	0	0	0
2587410	Thermothielavioides terrestris	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Sordariomycetidae;Sordariales;Chaetomiaceae;Thermothielavioides;Thermothielavioides terrestris	0	0	0	0	0	0	0
578455	Thermothielavioides terrestris NRRL 8126	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Sordariomycetidae;Sordariales;Chaetomiaceae;Thermothielavioides;Thermothielavioides terrestris;Thermothielavioides terrestris NRRL 8126	0	1	1	1	1	0	7
5148	Sordariaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Sordariomycetidae;Sordariales;Sordariaceae	0	0	0	0	0	0	0
5140	Neurospora	genus	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Sordariomycetidae;Sordariales;Sordariaceae;Neurospora	0	0	0	0	0	0	0
