taxonomy_id	name	rank	lineage	SRR13439799_p_compressed+h+v.centrifuge	SRR13439802_p_compressed+h+v.centrifuge	SRR13439790_p_compressed+h+v.centrifuge	SRR13439813_p_compressed+h+v.centrifuge
1472767	Lentibacillus amyloliquefaciens	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Lentibacillus;Lentibacillus amyloliquefaciens	0	0	0	2
182709	Oceanobacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Oceanobacillus	0	0	0	0
182710	Oceanobacillus iheyensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus iheyensis	0	0	0	2
45667	Halobacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Halobacillus	0	0	0	0
1570	Halobacillus halophilus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Halobacillus;Halobacillus halophilus	0	0	0	1
1399115	Exiguobacterium sp. MH3	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Exiguobacterium;Exiguobacterium sp. MH3	0	0	0	61
332410	Exiguobacterium artemiae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Exiguobacterium;Exiguobacterium artemiae	0	0	0	7
1406	Paenibacillus polymyxa	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus polymyxa	0	0	0	12
61624	Paenibacillus mucilaginosus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus mucilaginosus	0	0	0	11
44251	Paenibacillus durus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus durus	0	0	0	9
1695218	Paenibacillus sp. 32O-W	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. 32O-W	0	0	0	7
324057	Paenibacillus sp. JDR-2	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. JDR-2	0	0	0	6
365617	Paenibacillus sabinae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sabinae	0	0	0	6
1616788	Paenibacillus bovis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus bovis	0	0	0	6
481743	Paenibacillus sp. Y412MC10	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. Y412MC10	0	0	0	4
1536771	Paenibacillus sp. FSL R5-0912	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R5-0912	0	0	0	4
159743	Paenibacillus terrae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus terrae	0	0	0	2
483937	Paenibacillus riograndensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sonchi group;Paenibacillus riograndensis	0	0	0	2
1126833	Paenibacillus beijingensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus beijingensis	0	0	0	2
1462996	Paenibacillus yonginensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus yonginensis	0	0	0	2
1536770	Paenibacillus sp. FSL R5-0345	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R5-0345	0	0	0	2
1536773	Paenibacillus sp. FSL R7-0331	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R7-0331	0	0	0	2
1464	Paenibacillus larvae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus larvae	0	0	0	1
160799	Paenibacillus borealis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus borealis	0	0	0	1
162209	Paenibacillus naphthalenovorans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus naphthalenovorans	0	0	0	1
1178515	Paenibacillus swuensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus swuensis	0	0	0	1
1536769	Paenibacillus sp. FSL P4-0081	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL P4-0081	0	0	0	1
1536772	Paenibacillus sp. FSL R7-0273	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R7-0273	0	0	0	1
1536775	Paenibacillus sp. FSL H7-0737	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL H7-0737	0	0	0	1
1763538	Paenibacillus crassostreae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus crassostreae	0	0	0	1
76632	Thermobacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Thermobacillus	0	0	0	0
377615	Thermobacillus composti	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Thermobacillus;Thermobacillus composti	0	0	0	11
1393	Brevibacillus brevis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus brevis	0	0	0	3
1288	Staphylococcus xylosus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus xylosus	0	0	0	7
1295	Staphylococcus schleiferi	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus schleiferi	0	0	0	6
985002	Staphylococcus argenteus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus argenteus	0	0	0	5
283734	Staphylococcus pseudintermedius	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus intermedius group;Staphylococcus pseudintermedius	0	0	0	4
1280	Staphylococcus aureus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus	0	0	0	3
1281	Staphylococcus carnosus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus carnosus	0	0	0	3
1286	Staphylococcus simulans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus simulans	0	0	0	1
70255	Staphylococcus condimenti	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus condimenti	0	0	0	1
1715860	Staphylococcus sp. AntiMn-1	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus sp. AntiMn-1	0	0	0	1
1526927	Planococcus sp. PAMC 21323	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus sp. PAMC 21323	0	0	0	8
200991	Planococcus rifietoensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus rifietoensis	0	0	0	3
1374	Planococcus kocurii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus kocurii	0	0	0	1
1038856	Planococcus plakortidis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus plakortidis	0	0	0	1
1569	Sporosarcina	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Sporosarcina	0	0	0	0
1476	Sporosarcina psychrophila	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Sporosarcina;Sporosarcina psychrophila	0	0	0	1
157226	Jeotgalibacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Jeotgalibacillus	0	0	0	0
1508404	Jeotgalibacillus malaysiensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Jeotgalibacillus;Jeotgalibacillus malaysiensis	0	0	0	1
1638	Listeria ivanovii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria ivanovii	0	0	0	5
1642	Listeria innocua	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria innocua	0	0	0	1
1643	Listeria welshimeri	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria welshimeri	0	0	0	1
186823	Alicyclobacillaceae	family	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Alicyclobacillaceae	0	0	0	0
29330	Alicyclobacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus	0	0	0	0
405212	Alicyclobacillus acidocaldarius	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus acidocaldarius	0	0	0	5
186821	Sporolactobacillaceae	family	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Sporolactobacillaceae	0	0	0	0
663587				0	0	0	0
85683	Salisediminibacterium selenitireducens	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Salisediminibacterium;Salisediminibacterium selenitireducens	0	0	0	1
1814128	Streptococcus halotolerans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus halotolerans	0	0	0	4
1811193	Streptococcus pantholopis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pantholopis	0	0	0	2
1311	Streptococcus agalactiae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus agalactiae	0	0	0	1
1314	Streptococcus pyogenes	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pyogenes	0	0	0	1
1346	Streptococcus iniae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus iniae	0	0	0	1
315405	Streptococcus gallolyticus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus gallolyticus	0	0	0	1
1357	Lactococcus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	0	0	0	0
1358	Lactococcus lactis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	0	0	0	8
1363	Lactococcus garvieae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus garvieae	0	0	0	3
1364	Lactococcus piscium	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus piscium	0	0	0	1
655183	Lactobacillus casei group	species group	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus casei group	0	0	0	5
1597	Lacticaseibacillus paracasei	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei	0	0	0	9
1598	Limosilactobacillus reuteri	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus reuteri	0	0	0	8
1624	Ligilactobacillus salivarius	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus salivarius	0	0	0	5
1625	Fructilactobacillus sanfranciscensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;Fructilactobacillus sanfranciscensis	0	0	0	3
28038	Latilactobacillus curvatus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;Latilactobacillus curvatus	0	0	0	3
1007676	Companilactobacillus ginsenosidimutans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;Companilactobacillus ginsenosidimutans	0	0	0	2
1613	Limosilactobacillus fermentum	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus fermentum	0	0	0	1
47715	Lacticaseibacillus rhamnosus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus rhamnosus	0	0	0	1
60520	Lactiplantibacillus paraplantarum	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus paraplantarum	0	0	0	1
148814	Apilactobacillus kunkeei	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Apilactobacillus;Apilactobacillus kunkeei	0	0	0	1
267818	Lactobacillus kefiranofaciens	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus kefiranofaciens	0	0	0	1
1074467	Companilactobacillus heilongjiangensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;Companilactobacillus heilongjiangensis	0	0	0	1
1193095	Paucilactobacillus hokkaidonensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus;Paucilactobacillus hokkaidonensis	0	0	0	1
37734	Enterococcus casseliflavus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus casseliflavus	0	0	0	15
1352	Enterococcus faecium	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium	0	0	0	9
1354	Enterococcus hirae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus hirae	0	0	0	3
53345	Enterococcus durans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus durans	0	0	0	2
53346	Enterococcus mundtii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus mundtii	0	0	0	1
33969	Melissococcus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Melissococcus	0	0	0	0
33970	Melissococcus plutonius	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Melissococcus;Melissococcus plutonius	0	0	0	3
1376	Aerococcus urinae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus urinae	0	0	0	16
87541	Aerococcus christensenii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii	0	0	0	2
1377	Aerococcus viridans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus viridans	0	0	0	1
51665	Aerococcus urinaeequi	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus urinaeequi	0	0	0	1
208596	Carnobacterium sp. 17-4	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium sp. 17-4	0	0	0	4
147709	Carnobacterium inhibens	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium inhibens	0	0	0	2
1252	Leuconostoc carnosum	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc carnosum	0	0	0	2
979982	Leuconostoc sp. C2	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc sp. C2	0	0	0	1
46254	Oenococcus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus	0	0	0	0
1247	Oenococcus oeni	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;Oenococcus oeni	0	0	0	1
1491	Clostridium botulinum	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium botulinum	0	0	0	20
84022	Clostridium aceticum	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium aceticum	0	0	0	10
1548	Clostridium scatologenes	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium scatologenes	0	0	0	6
1501	Clostridium pasteurianum	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium pasteurianum	0	0	0	5
1513	Clostridium tetani	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tetani	0	0	0	5
1520	Clostridium beijerinckii	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium beijerinckii	0	0	0	4
1542	Clostridium novyi	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium novyi	0	0	0	4
169679	Clostridium saccharobutylicum	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium saccharobutylicum	0	0	0	4
1493	Clostridium cellulovorans	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium cellulovorans	0	0	0	2
36745	Clostridium saccharoperbutylacetonicum	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium saccharoperbutylacetonicum	0	0	0	1
1042156	Clostridium sp. SY8519	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. SY8519	0	0	0	1
208226	Alkaliphilus metalliredigens	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Natronincolaceae;Alkaliphilus;Alkaliphilus metalliredigens	0	0	0	2
390805	Geosporobacter	genus	Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Thermotaleaceae;Geosporobacter	0	0	0	0
1424294	Geosporobacter ferrireducens	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Thermotaleaceae;Geosporobacter;Geosporobacter ferrireducens	0	0	0	4
1564	Desulforamulus ruminis	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulforamulus;Desulforamulus ruminis	0	0	0	2
58135	Desulfofundulus kuznetsovii	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulfofundulus;Desulfofundulus kuznetsovii	0	0	0	2
102134	Desulfoscipio gibsoniae	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Desulfallaceae;Desulfoscipio;Desulfoscipio gibsoniae	0	0	0	1
49338	Desulfitobacterium hafniense	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium;Desulfitobacterium hafniense	0	0	0	4
142877	Desulfitobacterium metallireducens	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium;Desulfitobacterium metallireducens	0	0	0	1
471826	Candidatus Desulforudis	genus	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Candidatus Desulforudis	0	0	0	0
471827	Candidatus Desulforudis audaxviator	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Candidatus Desulforudis;Candidatus Desulforudis audaxviator	0	0	0	4
191373	Pelotomaculum	genus	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Desulfotomaculaceae;Pelotomaculum	0	0	0	0
110500	Pelotomaculum thermopropionicum	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Desulfotomaculaceae;Pelotomaculum;Pelotomaculum thermopropionicum	0	0	0	2
79206	Desulfosporosinus	genus	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfosporosinus	0	0	0	0
1563	Desulfosporosinus orientis	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfosporosinus;Desulfosporosinus orientis	0	0	0	1
278993	Thermincola	genus	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Thermincolaceae;Thermincola	0	0	0	0
