taxonomy_id	name	rank	lineage	SRR13439790	SRR13439790_vs_NTC	SRR13439802_ntc1DNA
186826	Lactobacillales	order	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales	2	in_sample	0
187327	Acidaminococcus intestini	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini	1	in_sample	0
188932	Pedobacter cryoconitis	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter cryoconitis	18	in_sample	0
189426	Paenibacillus odorifer	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus odorifer	0	in_NTC	4
189918	Mycobacterium sp. KMS	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. KMS	1	in_sample	0
190721	Ralstonia insidiosa	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia insidiosa	0	in_NTC	2
196162	Nocardioides sp. JS614	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. JS614	0	in_NTC	1
196894	unclassified Caudoviricetes	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	1	in_sample	0
196914	Amorphoplanes friuliensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Amorphoplanes;Amorphoplanes friuliensis	0	in_NTC	1
200644	Flavobacteriales	order	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales	0	in_NTC	5
204042	Dickeya zeae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;Dickeya zeae	0	in_NTC	2
204457	Sphingomonadales	order	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales	0	in_NTC	5
204773	Herminiimonas arsenicoxydans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas arsenicoxydans	0	in_NTC	6
215591	Gracilinema caldarium	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Breznakiellaceae;Gracilinema;Gracilinema caldarium	1	in_sample	0
217159	Clostridium carboxidivorans	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium carboxidivorans	1	< NTC	2
219572	Pseudomonas antarctica	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas antarctica	1	in_sample	0
221027	Treponema putidum	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema putidum	1	in_sample	0
223967	Methylorubrum populi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum populi	0	in_NTC	1427
224756	Methanomicrobia	class	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia	0	in_NTC	9
225326	Corynebacterium halotolerans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium halotolerans	0	in_NTC	2
227290	Rhizobium/Agrobacterium group	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae	0	in_NTC	1
232259	Belliella baltica	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Belliella;Belliella baltica	0	in_NTC	3
239935	Akkermansia muciniphila	species	Bacteria;PVC group;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila	4	in_sample	0
240427	Secundilactobacillus paracollinoides	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus paracollinoides	0	in_NTC	6
241244	Rummeliibacillus stabekisii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Rummeliibacillus;Rummeliibacillus stabekisii	0	in_NTC	7
244787	Nautilia profundicola	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Nautilia;Nautilia profundicola	0	in_NTC	1
248026	Cupriavidus pinatubonensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus pinatubonensis	0	in_NTC	1
252966	Mahella australiensis	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family IV. Incertae Sedis;Mahella;Mahella australiensis	2	in_sample	0
253239	Ethanoligenens harbinense	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ethanoligenens;Ethanoligenens harbinense	1	< NTC	6
253245	Owenweeksia hongkongensis	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Owenweeksiaceae;Owenweeksia;Owenweeksia hongkongensis	0	in_NTC	1
256701	Glutamicibacter arilaitensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter arilaitensis	2	< NTC	3
258224	Corynebacterium resistens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium resistens	0	in_NTC	2
261292	Nitrosomonas sp. Is79A3	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas sp. Is79A3	0	in_NTC	1
262324	Lysobacter gummosus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Lysobacter;Lysobacter gummosus	0	in_NTC	1
267128	Sphingopyxis granuli	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis granuli	0	in_NTC	1
270351	Methylobacterium aquaticum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium aquaticum	1	< NTC	3
271097	Shewanella sediminis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella sediminis	1	< NTC	68
283811	Stackebrandtia nassauensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae;Stackebrandtia;Stackebrandtia nassauensis	1	in_sample	0
284016	Phenylobacterium zucineum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium zucineum	1	equal	1
285091	Alloalcanivorax dieselolei	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alloalcanivorax;Alloalcanivorax dieselolei	0	in_NTC	10
288000	Bradyrhizobium sp. BTAi1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. BTAi1	0	in_NTC	1
294699	Anoxybacillus amylolyticus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;Anoxybacillus amylolyticus	1	in_sample	0
296591	Polaromonas sp. JS666	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;Polaromonas sp. JS666	0	in_NTC	1
304895	Catenulispora acidiphila	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Catenulisporales;Catenulisporaceae;Catenulispora;Catenulispora acidiphila	0	in_NTC	3
308865	Elizabethkingia	genus	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia	0	in_NTC	4
309806	Sulfurihydrogenibium azorense	species	Bacteria;Aquificota;Aquificia;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium azorense	1	in_sample	0
309887	Deinococcus maricopensis	species	Bacteria;Terrabacteria group;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus maricopensis	0	in_NTC	1
310783	Deinococcus deserti	species	Bacteria;Terrabacteria group;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus deserti	0	in_NTC	3
312277	Flavobacterium indicum	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium indicum	0	in_NTC	1
312306	Pseudomonas entomophila	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas entomophila	0	in_NTC	1
313590	Dokdonia sp. MED134	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;Dokdonia sp. MED134	1	in_sample	0
324767	Bacillus infantis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus infantis	0	in_NTC	1
325775	Coxiella endosymbiont of Amblyomma americanum	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;Coxiella endosymbiont of Amblyomma americanum	1	in_sample	0
334543	Psychrobacter arcticus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter arcticus	0	in_NTC	1
335341	Influenza A virus (A/New York/392/2004(H3N2))	no rank	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;H3N2 subtype	2	in_sample	0
335929	Erythrobacteraceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae	0	in_NTC	1
336261	Thermovirga lienii	species	Bacteria;Synergistota;Synergistia;Synergistales;Thermovirgaceae;Thermovirga;Thermovirga lienii	1	in_sample	0
340345	Actinoalloteichus hymeniacidonis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus;Actinoalloteichus hymeniacidonis	0	in_NTC	1
341045	Herbaspirillum hiltneri	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum hiltneri	0	in_NTC	12
342948	Thermococcus onnurineus	species	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus onnurineus	0	in_NTC	2
351745	Shewanella sp. W3-18-1	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella sp. W3-18-1	0	in_NTC	6
354276	Enterobacter cloacae complex	species group	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex	0	in_NTC	2
357276	Phocaeicola dorei	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola dorei	1	in_sample	0
358220	Acidovorax sp. KKS102	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. KKS102	0	in_NTC	2
359408	Methylotenera mobilis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylotenera;Methylotenera mobilis	0	in_NTC	6
364745	Choristoneura occidentalis granulovirus	no rank	Viruses;Naldaviricetes;Lefavirales;Baculoviridae;Betabaculovirus;Betabaculovirus chofumiferanae	0	in_NTC	8
367477	Microbacterium sp. XT11	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. XT11	0	in_NTC	2
367825	Cupriavidus malaysiensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus malaysiensis	0	in_NTC	1
375175	Loigolactobacillus backii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus;Loigolactobacillus backii	0	in_NTC	2
375286	Janthinobacterium sp. Marseille	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium sp. Marseille	0	in_NTC	2
376489	Halotalea alkalilenta	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halotalea;Halotalea alkalilenta	1	in_sample	0
376805	Phocaeicola salanitronis	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola salanitronis	1	in_sample	0
379064	Cyanobacterium aponinum	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Geminocystaceae;Cyanobacterium;Cyanobacterium aponinum	0	in_NTC	1
379067	Streptomyces bingchenggensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces bingchenggensis	1	in_sample	0
379546	Candidatus Aciduliprofundum	genus	Archaea;Methanobacteriati;Thermoplasmatota;DHVE2 group;Candidatus Aciduliprofundum	0	in_NTC	1
390884	Echinicola vietnamensis	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;Echinicola vietnamensis	1	in_sample	0
395922	Coraliomargarita akajimensis	species	Bacteria;PVC group;Verrucomicrobiota;Opitutia;Puniceicoccales;Coraliomargaritaceae;Coraliomargarita;Coraliomargarita akajimensis	0	in_NTC	1
397260	Sphingomonas sanxanigenens	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sanxanigenens	0	in_NTC	2
400668	Marinomonas sp. MWYL1	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;Marinomonas sp. MWYL1	0	in_NTC	1
401472	Corynebacterium ureicelerivorans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium ureicelerivorans	0	in_NTC	17
412690	Microterricola viridarii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microterricola;Microterricola viridarii	1	in_sample	0
414999	Opitutia	class	Bacteria;PVC group;Verrucomicrobiota;Opitutia	1	in_sample	0
423605	Elusimicrobium minutum	species	Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Elusimicrobium;Elusimicrobium minutum	1	in_sample	0
426117	Methylobacterium sp. 4-46	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. 4-46	1	< NTC	4
430522	Pedobacter steynii	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter steynii	13	in_sample	0
443143	Geobacter sp. M18	species	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter;Geobacter sp. M18	1	in_sample	0
446683	Niabella soli	species	Bacteria;FCB group;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Niabella;Niabella soli	0	in_NTC	2
450734	Nocardioides dokdonensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dokdonensis	0	in_NTC	3
453230	Desulfarculus baarsii	species	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii	1	in_sample	0
453304	Agromyces aureus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces;Agromyces aureus	0	in_NTC	5
466153	Singulisphaera acidiphila	species	Bacteria;PVC group;Planctomycetota;Planctomycetia;Isosphaerales;Isosphaeraceae;Singulisphaera;Singulisphaera acidiphila	1	in_sample	0
467094	Ilumatobacter coccineus	species	Bacteria;Terrabacteria group;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae;Ilumatobacter;Ilumatobacter coccineus	1	< NTC	2
477641	Modestobacter marinus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;Modestobacter marinus	0	in_NTC	7
481851	unclassified Enquatrovirus	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Enquatrovirus	1	< NTC	2
482564	Oscillatoria nigro-viridis	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Oscillatoriales;Oscillatoriaceae;Oscillatoria;Oscillatoria nigro-viridis	0	in_NTC	24
482957	Burkholderia lata	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia lata	0	in_NTC	2
484429	Sphingobium sp. YBL2	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. YBL2	0	in_NTC	1
498846	Candidatus Korarchaeum cryptofilum	species	Archaea;Thermoproteati;Thermoproteota;Candidatus Korarchaeia;Candidatus Korarchaeales;Candidatus Korarchaeaceae;Candidatus Korarchaeum;Candidatus Korarchaeum cryptofilum	0	in_NTC	37
511435	Candidatus Azobacteroides pseudotrichonymphae	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Candidatus Azobacteroides;Candidatus Azobacteroides pseudotrichonymphae	1	in_sample	0
512763	Rufibacter tibetensis	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Rufibacter;Rufibacter tibetensis	2	in_sample	0
529884	Rhodoluna lacicola	species	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Terrabacteria group;Rhodoluna;Rhodoluna lacicola	0	in_NTC	1
531844	Flavobacteriaceae bacterium 3519-10	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae bacterium 3519-10	0	in_NTC	5
535712	Candidatus Rhodoluna planktonica	species	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Terrabacteria group;Rhodoluna;Candidatus Rhodoluna planktonica	0	in_NTC	1
541000	Oscillospiraceae	family	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae	0	in_NTC	4
543877	Pelagerythrobacter marensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Pelagerythrobacter;Pelagerythrobacter marensis	0	in_NTC	1
543913	beta proteobacterium CB	species	Bacteria;Pseudomonadota;Betaproteobacteria;beta proteobacterium CB	0	in_NTC	2
544580	Actinomyces oris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces oris	2	< NTC	6
552810	Dehalogenimonas lykanthroporepellens	species	Bacteria;Terrabacteria group;Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas;Dehalogenimonas lykanthroporepellens	1	in_sample	0
563177	Acidianus hospitalis	species	Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Sulfolobales;Sulfolobaceae;Acidianus;Acidianus hospitalis	1	in_sample	0
571913	Luteipulveratus mongoliensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Luteipulveratus;Luteipulveratus mongoliensis	1	< NTC	2
571915	Corynebacterium mustelae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium mustelae	0	in_NTC	1
573737	Pandoraea oxalativorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea oxalativorans	0	in_NTC	1
574560	Photorhabdus temperata	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Photorhabdus;Photorhabdus temperata	0	in_NTC	1
575200	Corynebacterium maris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium maris	0	in_NTC	2
587753	Pseudomonas chlororaphis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas chlororaphis group;Pseudomonas chlororaphis	0	in_NTC	1
589436	Prevotella fusca	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella fusca	389	in_sample	0
649777	Synergistaceae	family	Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae	14	in_sample	0
649841	Sulfuricella denitrificans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuricella;Sulfuricella denitrificans	0	in_NTC	1
652716	Prevotella sp. oral taxon 299	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. oral taxon 299	3	in_sample	0
653685	Bacillus subtilis group	species group	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group	0	in_NTC	1
656088	Mycoplasma mycoides group	species group	Bacteria;Terrabacteria group;Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma mycoides group	0	in_NTC	1
656178	Pandoraea vervacti	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea vervacti	0	in_NTC	2
669041	Tenacibaculum dicentrarchi	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;Tenacibaculum dicentrarchi	0	in_NTC	5
670052	Cryobacterium arcticum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium;Cryobacterium arcticum	0	in_NTC	1
671232	Streptococcus anginosus group	species group	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus group	4	in_sample	0
674703	Rhodoplanes sp. Z2-YC6860	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodoplanes;Rhodoplanes sp. Z2-YC6860	0	in_NTC	1
679318	Rhodococcus sp. WMMA185	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. WMMA185	0	in_NTC	1
686597	Martelella sp. AD-3	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Martelella;Martelella sp. AD-3	0	in_NTC	1
687349	Torque teno virus 10	no rank	Viruses;Anelloviridae;Alphatorquevirus;Alphatorquevirus homin10	1	in_sample	0
687369	Torque teno mini virus 1	no rank	Viruses;Anelloviridae;Betatorquevirus;Betatorquevirus homini1	0	in_NTC	5
687370	Torque teno mini virus 2	no rank	Viruses;Anelloviridae;Betatorquevirus;Betatorquevirus homini2	0	in_NTC	1
702967	Corynebacterium sp. NML98-0116	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium sp. NML98-0116	0	in_NTC	1
712122	Actinomyces sp. oral taxon 414	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. oral taxon 414	1	in_sample	0
712538	Selenomonas sp. oral taxon 478	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 478	1	in_sample	0
712633	Streptococcus sp. oral taxon 431	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. oral taxon 431	2	< NTC	3
712710	Tannerella serpentiformis	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;Tannerella serpentiformis	2	in_sample	0
713030	Selenomonas sp. oral taxon 136	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 136	3	in_sample	0
713887	Candidatus Atelocyanobacterium thalassa	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Aphanothecaceae;Candidatus Atelocyanobacterium;Candidatus Atelocyanobacterium thalassa	0	in_NTC	1
718217	cyanobacterium endosymbiont of Epithemia turgida	species	Bacteria;Terrabacteria group;Cyanobacteriota;cyanobacterium endosymbiont of Epithemia turgida	0	in_NTC	2
721785	[Acidovorax] ebreus	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;[Acidovorax] ebreus	0	in_NTC	1
742013	Delftia sp. Cs1-4	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia sp. Cs1-4	0	in_NTC	3
743722	Sphingobacterium sp. 21	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium sp. 21	7	> NTC	1
744985	alpha proteobacterium HIMB59	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Candidatus Pelagibacterales;Candidatus Pelagibacteraceae;alpha proteobacterium HIMB59	1	in_sample	0
745310	Sphingomonas sp. MM-1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. MM-1	0	in_NTC	3
762954	Siansivirga zeaxanthinifaciens	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Siansivirga;Siansivirga zeaxanthinifaciens	0	in_NTC	2
768507	Cytophagales	order	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales	2	> NTC	1
794903	Opitutaceae bacterium TAV5	species	Bacteria;PVC group;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Opitutaceae bacterium TAV5	0	in_NTC	1
860235	Kibdelosporangium phytohabitans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Kibdelosporangium;Kibdelosporangium phytohabitans	0	in_NTC	1
875453	Peptoniphilus sp. 1-1	species	Bacteria;Terrabacteria group;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;Peptoniphilus sp. 1-1	1	equal	1
878220	Chryseobacterium sp. StRB126	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp. StRB126	4	< NTC	9
